Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SRR6954498.assembled	9089.0	9276.0	10947.5	14400.5	17200.0	21093.0	26783.333333333336	35870.0	44953.0	54188.333333333336	65221.16666666667	78281.16666666666	92260.83333333333	103510.83333333333	117399.0	138207.49999999997	164240.83333333334	193808.16666666666	225917.66666666672	261905.1666666668	310361.99999999994	377047.16666666605	460776.83333333116	550359.33333333	598997.4999999986	612695.3333333307	624774.166666665	645616.1666666688	687646.1666666762	732935.5000000221	779824.833333373	829977.3333333916	891022.6666667481	936602.5000000893	956748.5000000965	994277.8333334526	1064712.5000001392	1049494.6666669045	999972.8333335521	1024123.0000001589	1048506.0000002004	971966.0000001758	891503.666666806	882416.833333508	817386.5000001568	746085.0000000906	701782.8333333923	649531.166666676	597605.9999999707	564765.6666666094	507217.3333332415	456062.8333332643	443468.16666660114	399290.83333328774	373686.83333329944	321490.83333333017	235465.50000002753	182051.66666667466	133777.1666666601	105159.66666666408	90361.83333333241	71754.16666666706	53004.33333333371	43809.8333333335	34569.333333333234	24533.666666666628	17575.500000000022	14430.000000000013	12588.000000000005	10402.500000000005	8310.66666666666	6642.83333333333	5564.166666666666	4527.500000000002	3495.6666666666683	2646.666666666667	2155.833333333333	1810.6666666666667	1448.4999999999998	1121.3333333333333	840.3333333333333	652.8333333333333	525.8333333333333	427.33333333333337	349.0	270.1666666666667	208.83333333333334	187.66666666666669	156.33333333333334	123.33333333333333	105.0	84.5	64.33333333333333	45.83333333333333	36.0	32.5	31.5	29.5	25.0	21.0	19.5
SRR6954498.unassembled_1	523062.0	553366.0	602884.0	640838.0	673544.5	702290.5	731273.5	761245.5	796412.5	831863.5	870550.0	911070.0	947058.0	990439.5	1034642.5	1073012.5	1112274.0	1154538.5	1196270.5	1233514.0	1269584.5	1304052.5	1336150.5	1365706.5	1392292.0	1426980.5	1459018.0	1475910.5	1489470.0	1503000.0	1514886.0	1519574.0	1519260.5	1518744.5	1513920.5	1503980.5	1485804.5	1460116.5	1425776.0	1386864.0	1349293.0	1309425.0	1271644.5	1237101.0	1194905.0	1145405.0	1099319.0	1059666.5	1022879.5	985975.0	1028104.5	1075918.5	1052135.5	1025960.0	994965.0	963069.0	933129.5	904586.0	874092.0	845445.0	819725.5	794964.0	775312.0	752709.5	730125.0	712234.0	694348.5	680014.5	666164.5	651539.0	634820.5	618696.0	605718.0	592634.0	581105.0	569725.0	559408.0	550044.5	540714.0	531632.5	523760.0	516729.5	509602.0	499243.5	489785.5	485084.5	480161.5	476501.5	468569.5	460219.0	453789.0	447865.5	443348.0	437826.5	433226.0	429121.5	425712.0	422736.5	420572.0	419507.0	419299.0
SRR6954498.unassembled_2	166.0	127.0	92.5	102.0	130.5	170.0	231.5	296.0	378.5	477.0	590.5	744.5	907.0	1063.0	1259.5	1639.5	2214.5	3060.5	4583.5	7316.5	11973.5	18903.5	30216.0	42897.0	54805.5	70906.0	96164.5	126373.5	158076.5	192343.5	230293.5	265671.5	301008.0	344371.0	376033.5	403432.5	488518.0	548567.5	562253.5	581093.5	601017.0	626998.0	640702.5	686390.0	736082.5	772674.0	832577.0	945714.0	1049521.0	1118767.5	1162394.5	1184174.5	1208902.0	1204953.5	1188456.0	1153352.0	1109925.5	1048406.5	976592.5	918252.0	833381.0	743171.0	664965.0	583792.0	503340.0	412695.0	322899.5	252631.0	197403.0	154314.0	121647.0	97189.5	78991.5	65087.5	54330.5	45873.5	38869.5	32863.0	27864.5	23456.5	19478.0	16099.5	13353.0	11118.5	9338.5	7903.5	6533.5	5325.0	4392.0	3658.5	3016.5	2582.0	2210.0	1875.0	1648.0	1473.0	1379.0	1286.0	1290.0	1472.5	3041.0
SRR6954498_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.5	1.0	0.5	1.0	4.0	5.5	12.5	21.5	42.5	121.0	484.5	2383.5	10826.5	42745.0	145666.5	423655.5	1043041.5	2170326.0	3866260.0	5970671.5	8078509.5	9704402.0	10516858.0	10480339.5	9807509.5	8788569.5	7632817.0	6446087.0	5285225.0	4197493.5	3226592.0	2405715.5	1748173.0	1238419.5	858841.5	587611.0	400763.0	280624.5	215935.0	207760.5	269376.0	407584.0	598769.0	771983.5	837071.0	752148.5	555167.0	333287.5	162343.5	65375.5	22383.0	6993.0	2216.0	793.5	349.5	170.5	110.0	91.0	55.0	34.0	22.5	17.5	12.5	7.5	7.0	6.5	6.5	6.0	2.0	1.5	1.5	1.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6954498_2	30083.0	30376.0	41301.5	64687.0	103893.0	149111.0	187119.5	213320.0	231767.5	233068.5	223721.5	239506.0	269850.5	277634.5	286868.0	309845.5	337820.0	371293.0	402383.0	450257.5	514952.0	603256.5	689504.5	785411.0	877977.5	984157.0	1108684.5	1228670.5	1347931.0	1455873.5	1565465.5	1711317.0	1835965.0	1930816.5	1997577.0	2026759.0	2201328.0	2394998.0	2431282.5	2367304.0	2261060.5	2280747.5	2310512.0	2348845.0	2442585.5	2495465.5	2660563.5	3012466.5	3302819.5	3500358.5	3570841.0	3658217.5	3802872.0	3872185.5	4001832.5	4116033.5	4035706.0	3695917.0	3341841.0	2993361.5	2582102.0	2158379.5	1804843.0	1482313.5	1117824.5	821467.5	604637.0	445177.5	333052.5	233986.5	170642.5	125906.5	98208.5	78438.0	62117.5	49475.0	39717.5	32377.5	26248.0	20188.0	15108.5	11588.0	8932.0	6994.5	5352.0	4156.0	3344.5	2686.0	2213.5	1843.5	1568.0	1398.5	1265.0	1156.0	1106.0	1054.5	1034.0	1094.5	1242.0	1986.5	3830.5
SRR6954499.assembled	338.0	298.5	306.0	384.0	436.5	521.5	679.0	1025.5	1386.5	1935.0	2620.0	3491.0	4411.0	4996.5	5769.0	6431.5	7051.0	7930.5	8834.166666666666	9928.833333333332	11663.833333333332	13649.333333333332	15889.000000000002	18680.333333333332	21625.499999999996	25540.83333333333	30715.333333333314	34221.166666666635	35596.16666666665	37790.99999999999	49714.83333333337	62939.00000000013	68785.66666666683	75852.66666666666	77333.33333333339	75291.66666666677	84228.83333333302	87963.99999999924	87722.83333333254	103769.99999999929	111698.83333333256	129389.66666666545	194136.166666669	285708.50000000576	231034.6666666702	109611.9999999992	92992.33333333296	92884.16666666642	88087.9999999996	71862.33333333474	73907.00000000102	59748.166666667355	25432.166666666522	19739.333333333343	16760.66666666675	14750.500000000085	13187.666666666706	10436.666666666677	7796.833333333319	6575.833333333328	5378.0	4061.6666666666692	3106.8333333333335	2621.0	2173.166666666666	1720.3333333333326	1336.0	1099.0	953.0000000000001	817.1666666666667	679.8333333333334	588.8333333333333	553.1666666666666	472.3333333333333	346.66666666666663	262.1666666666667	216.0	175.5	154.0	129.0	97.0	76.5	65.5	55.5	48.5	40.5	29.0	23.5	22.0	20.0	15.5	13.0	10.0	4.5	1.0	0.5	0.0	0.0	0.0	0.5	1.0
SRR6954499.unassembled_1	13517.0	13847.5	14385.5	14923.0	15674.0	16397.5	17150.5	18085.0	18991.5	19858.0	20906.0	21956.0	22806.5	24205.0	25678.0	26763.0	27884.0	29215.0	30656.5	32060.5	33578.5	35161.5	36841.0	38574.0	40453.5	42825.5	45285.5	47671.5	50758.0	54437.5	58731.0	63834.5	69540.0	75697.0	83491.5	92955.0	103025.5	113783.0	130305.0	146255.5	136252.0	112845.0	99161.5	90939.0	86887.0	86523.5	86333.0	86732.0	88503.0	85739.0	78574.5	68656.5	57648.5	48866.5	42235.5	37238.0	33566.5	30787.5	28538.5	26861.0	25561.5	24457.0	23626.5	22525.5	21249.0	20308.5	19535.0	18962.0	18444.0	17847.5	17167.0	16586.5	16173.0	15791.5	15478.0	15232.0	15062.0	14880.5	14701.5	14474.5	14294.5	14178.0	14030.5	13718.5	13420.5	13303.0	13190.0	13137.5	12991.5	12848.5	12722.0	12565.5	12485.5	12393.0	12315.0	12243.5	12154.5	12085.5	12041.5	12019.0	12015.0
SRR6954499.unassembled_2	5.0	4.0	3.5	3.5	2.5	3.0	4.0	7.5	11.5	10.5	11.5	15.5	16.5	20.5	28.5	33.5	40.5	52.0	68.5	118.5	205.0	306.0	462.5	702.0	948.5	1217.0	1643.0	2162.5	2836.0	3660.0	4656.5	5345.5	6435.5	8348.5	9910.5	12354.5	20744.0	32257.5	38906.5	37900.5	41487.0	45088.5	53476.0	57666.5	73052.5	96468.5	95996.0	125435.0	121719.0	76257.0	57703.0	49950.5	45793.0	40708.0	42155.5	41393.0	34663.0	28937.0	27933.0	26030.0	19920.5	15179.5	12553.0	10357.0	7865.5	5522.0	3903.5	2851.0	2044.5	1491.5	1112.5	806.0	627.0	522.0	435.0	364.5	318.5	264.5	213.0	166.5	136.5	112.5	83.0	69.0	64.5	56.0	41.5	25.5	24.0	22.0	18.0	18.0	14.0	12.5	13.0	12.0	13.5	16.5	14.5	14.0	32.0
SRR6954499_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	4.5	7.0	11.0	17.5	38.0	98.5	375.5	2308.5	11954.5	46893.5	140405.0	344674.0	712833.5	1264762.5	1954904.0	2661692.0	3242521.0	3592131.0	3684106.0	3561649.0	3274216.5	2868840.0	2395161.5	1908068.5	1458962.5	1077908.0	778759.5	555370.0	392270.5	274954.5	190660.0	131525.0	92233.5	70108.0	63568.0	73189.5	101174.0	148480.5	210974.5	279472.0	341593.0	380065.5	375638.5	319593.5	226399.0	129500.5	58488.0	20733.5	5907.0	1331.5	277.5	80.0	27.0	13.5	8.0	4.5	2.5	2.5	1.5	0.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
